gen,mape,apt
[43 39],0.20183630485000206,0.7981636951499979
[60 44 12],0.20183661663963373,0.7981633833603663
[25 31 29 49],0.20183675202609805,0.7981632479739019
[58 56  3],0.2018372225942461,0.7981627774057539
[11 35 34 38],0.2018478533880045,0.7981521466119955
[11 35 34 38],0.2018478533880045,0.7981521466119954
[11 61 24],0.20185110227869585,0.7981488977213042
[44 20 37],0.20185843732011965,0.7981415626798803
[58 32  4 34],0.20187637430042674,0.7981236256995733
[27 30 39 44],0.20188171397903232,0.7981182860209677
[11 56 35 43],0.20188282791930154,0.7981171720806984
[54 60 17  2],0.2018845350124704,0.7981154649875296
[32 45 31 30],0.2018893678034055,0.7981106321965945
[42 60 32],0.20189541575240635,0.7981045842475937
[ 0 33 27 25],0.20189596634103532,0.7981040336589647
[ 9 46 33 55],0.20190028549643005,0.7980997145035699
[52 51],0.2019061374042994,0.7980938625957006
[29 23 12  5],0.2019062460871303,0.7980937539128697
[12 56 46 61],0.2019070794671908,0.7980929205328092
[ 9 56 31 37],0.201914034489296,0.7980859655107041
[28 39 34 60],0.2019187237053096,0.7980812762946904
[28 32],0.2019241097429524,0.7980758902570476
[20  1 43 25],0.20192432319263912,0.7980756768073609
[46  3 17],0.20192563186877888,0.7980743681312211
[15 56 31 58],0.2019298730026395,0.7980701269973605
[30 25 54 44],0.2019307143171464,0.7980692856828536
[40 10 17 29],0.20195408595149555,0.7980459140485044
[52 47 51],0.20195901280580889,0.7980409871941911
[33 52 35],0.20196818159085086,0.7980318184091492
[39  5  4 46],0.20197081180315887,0.7980291881968411
[26  2 39 43],0.20197253079894373,0.7980274692010563
[52  4 36 19],0.20197283702423896,0.798027162975761
[61  2 30 17],0.20197376467679004,0.7980262353232099
[20 44 43  7],0.2019766429846961,0.7980233570153039
[22 54 44  2],0.2019845722466395,0.7980154277533605
[63 39 39 52],0.20198666754032835,0.7980133324596717
[30 63  8 37],0.20199227493055585,0.7980077250694442
[25 48 49 22],0.2019957332502016,0.7980042667497984
[ 0 56 29 51],0.2020066497577604,0.7979933502422396
[50 26],0.202007441558168,0.797992558441832
[50 26],0.20200744155816802,0.797992558441832
[28 18 15 46],0.20202758023243586,0.7979724197675642
[47 39 21 57],0.20203823456272896,0.797961765437271
[34 49 52 23],0.20204234621419,0.7979576537858101
[44  1  8],0.20204837152022376,0.7979516284797763
[28 41 62 14],0.20205115354481185,0.7979488464551882
[41 44 36 12],0.20205531961284087,0.7979446803871592
[ 0 48 29],0.20205629972377973,0.7979437002762203
[48 29],0.20205629972377973,0.7979437002762203
[38 62 15 22],0.20206597075829635,0.7979340292417036
[42 39],0.20207123497881527,0.7979287650211847
[42 39],0.20207123497881527,0.7979287650211846
[42 39],0.20207123497881532,0.7979287650211846
[31 53 39 23],0.2020729734940397,0.7979270265059604
[32  0 48 20],0.2020749217920957,0.7979250782079043
[ 9 21  8 49],0.2020819536382284,0.7979180463617717
[31 53 29 13],0.20208354471463927,0.7979164552853607
[57 14 37  8],0.20208384613663,0.79791615386337
[12 57 24 63],0.20209897194319915,0.7979010280568009
[28 63],0.2021075277204998,0.7978924722795002
[40 35 13],0.20211591078817628,0.7978840892118237
[53 56 49 51],0.2021271263457105,0.7978728736542895
[58  5],0.2021280739869956,0.7978719260130044
[30 39  8 38],0.2021357486294028,0.7978642513705971
[61  5 18],0.20214246670675934,0.7978575332932406
[50 16],0.20214504110611226,0.7978549588938877
[50 16],0.20214504110611226,0.7978549588938878
[56 11 37 49],0.202151667806184,0.7978483321938159
[63  0 10 37],0.20215192032289708,0.7978480796771029
[60 17 48 52],0.20215206851309764,0.7978479314869024
[20  2],0.20215775236007336,0.7978422476399266
[38 23 43 54],0.20215884051772307,0.7978411594822771
[32 32 31 55],0.202160627637884,0.797839372362116
[25 38 10 27],0.20216781251441485,0.7978321874855852
[24  0 61 36],0.2021684029434214,0.7978315970565786
[ 0 24 30  5],0.2021754934048615,0.7978245065951385
[26 20 33],0.2021791249332777,0.7978208750667223
[32 59 51 33],0.2021822707944705,0.7978177292055295
[41 46  9],0.20218314550691105,0.7978168544930889
[49 52 43 22],0.2021864171307889,0.7978135828692111
[38 13 54 18],0.20219608399216307,0.7978039160078371
[51 41 49],0.2021971125315332,0.7978028874684668
[14 36 60 22],0.2021979481977555,0.7978020518022445
[ 0 25 38 49],0.20220476496095088,0.7977952350390491
[24 25],0.2022096607620056,0.7977903392379944
[46 49],0.2022128525958611,0.7977871474041389
[21 38 63 20],0.20221833258315566,0.7977816674168443
[5 2],0.20222130913178674,0.7977786908682133
[41 56 13 16],0.2022257103574113,0.7977742896425887
[ 9 43 32 52],0.20222874937753424,0.7977712506224658
[39 54 50  6],0.20223919266105028,0.7977608073389497
[20 13 52 11],0.20224333585693968,0.7977566641430603
[13  8 33 57],0.20224482856525527,0.7977551714347447
[29  2 51 42],0.2022511388687372,0.7977488611312629
[34 12],0.20225153428948048,0.7977484657105195
[21 34 54 52],0.2022532594750164,0.7977467405249836
[62 37 46 40],0.20225669513385366,0.7977433048661462
[62 37 46 40],0.20225669513385372,0.7977433048661462
[10  6 23 57],0.20225859596037432,0.7977414040396257
[22 62 24 47],0.20227140142581126,0.7977285985741888
[45 50 20 35],0.202278845637036,0.7977211543629642
[32  3 39 19],0.20228414980828294,0.7977158501917171
[ 6 13 25 15],0.2022885764567692,0.7977114235432308
[17 49 48],0.20229336425022995,0.7977066357497701
[46 50 28],0.20229501915640344,0.7977049808435965
[ 9 31 29 59],0.20230060754258405,0.797699392457416
[58 14 24],0.2023043429721141,0.7976956570278859
[30 63 26 33],0.20230914409782444,0.7976908559021756
[57 21 53 39],0.2023143162254344,0.7976856837745656
[19 27],0.20231875271711566,0.7976812472828843
[19 27],0.20231875271711572,0.7976812472828843
[35 49],0.20232735103277025,0.7976726489672298
[46  2],0.202328429736499,0.797671570263501
[30 16  8 57],0.2023292753868791,0.7976707246131209
[61 56 54 41],0.20233503072411185,0.7976649692758881
[44 22 33 44],0.20235528455956428,0.7976447154404357
[51 33 43 36],0.20235633914269072,0.7976436608573093
[63 12 54 42],0.2023590610511032,0.7976409389488968
[21 15],0.20236079210290686,0.7976392078970931
[28 17],0.20236826674272,0.79763173325728
[28 17],0.20236826674272002,0.79763173325728
[63  6 25 25],0.2023711257298452,0.7976288742701548
[62 61 60],0.2023726781003704,0.7976273218996296
[44 30 43 25],0.2023758119778549,0.7976241880221451
[46 31 38  8],0.2023766338555951,0.7976233661444049
[63 51 14 37],0.20237949380035936,0.7976205061996406
[33 28 29  6],0.2023814164548253,0.7976185835451747
[62 20 22 28],0.202383076728853,0.797616923271147
[19 56 15 57],0.20239062688971726,0.7976093731102827
[63  5 62 11],0.2023982868415629,0.7976017131584371
[ 7 50  8 38],0.2024134381899352,0.7975865618100648
[38 28 25 38],0.20242273211535336,0.7975772678846467
[36 52 27 38],0.20242612380313574,0.7975738761968643
[12 45  8 43],0.20242616794526053,0.7975738320547394
[48 27 33 53],0.2024271821293152,0.7975728178706848
[50 15 45 59],0.20243490222976565,0.7975650977702343
[27 23 10 38],0.20244105668912785,0.7975589433108722
[48 59 59 32],0.20244229933810984,0.7975577006618901
[30  8],0.2024502890337717,0.7975497109662283
[ 4 11 22 48],0.2024556177747546,0.7975443822252454
[46 41 26],0.20245959406212768,0.7975404059378723
[40 38 23],0.20246940491472026,0.7975305950852798
[52  6 39 28],0.20246978099698354,0.7975302190030165
[31 56 32 38],0.20247249078334534,0.7975275092166547
[33 39  8 58],0.20247337046706887,0.7975266295329311
[26 17 10 40],0.20247756607400144,0.7975224339259985
[40 36 52 34],0.20248158223405904,0.7975184177659409
[28 51 51 51],0.2024848449588449,0.7975151550411551
[57 15 17 54],0.2024899424383992,0.7975100575616008
[20 32 11 55],0.2024985146949073,0.7975014853050927
[34  0 21 38],0.20250609554005392,0.7974939044599461
[63  4 50 29],0.20250853633295046,0.7974914636670496
[42 18 30 33],0.2025191618886904,0.7974808381113097
[34 25 10 40],0.2025203860641016,0.7974796139358984
[22 37 11 60],0.20252275847861528,0.7974772415213847
[56  4  3],0.20252290828896355,0.7974770917110364
[56  4],0.2025294351029688,0.7974705648970312
[ 0 36 26 54],0.2025308387898176,0.7974691612101824
[27 57 59 46],0.202534628651317,0.7974653713486829
[31 11 58 38],0.20255243868172626,0.7974475613182738
[26 61 52 46],0.2025604860759415,0.7974395139240585
[26 15],0.20256051091162566,0.7974394890883743
[26 15],0.20256051091162572,0.7974394890883743
[50 13 16 61],0.20256700560790905,0.7974329943920909
[21 12 17],0.20257086535758195,0.797429134642418
[40 33  4  9],0.2025746696958768,0.7974253303041232
[21 25 19  5],0.20257538218956198,0.7974246178104379
[21 25 19  5],0.202575382189562,0.7974246178104379
[59 32 59 55],0.20258200967809648,0.7974179903219035
[31 62 57],0.20258330199848126,0.7974166980015187
[31 62 57],0.20258330199848126,0.7974166980015186
[16 29  8],0.2025847808763067,0.7974152191236933
[ 0 60 21 27],0.20258955640097845,0.7974104435990216
[23  8 39 26],0.2025947173944687,0.7974052826055313
[35 57 56],0.20260359977451486,0.7973964002254852
[41 48 34 31],0.20261080810706605,0.7973891918929339
[58  2  4 12],0.202614932799266,0.797385067200734
[59 12 49  9],0.20261908657652047,0.7973809134234795
[27 32 54 52],0.2026246679585169,0.7973753320414831
[15 45 48 37],0.20262727603486888,0.7973727239651311
[ 4 31 39 45],0.20262736100442494,0.7973726389955751
[24  2 14  5],0.20263097975979494,0.7973690202402051
[57 40 40 11],0.20264116228343285,0.7973588377165671
[42 44  9 12],0.20264742998246352,0.7973525700175365
[ 8 25 29 40],0.20265010921379356,0.7973498907862064
[34 50],0.20265262177575447,0.7973473782242455
[34 50],0.20265262177575447,0.7973473782242454
[34 50],0.20265262177575452,0.7973473782242454
[ 4 30 47 63],0.20265284989287047,0.7973471501071295
[47  9 34],0.2026533285670737,0.7973466714329263
[47  9 34],0.2026533285670737,0.7973466714329264
[22 31 10 25],0.20265702907182329,0.7973429709281767
[62 35 49  0],0.20265992336817884,0.7973400766318212
[27 16  8],0.2026679524146582,0.7973320475853418
[19 34 53 11],0.20266885414722333,0.7973311458527766
[25 59 49 25],0.20266959167454865,0.7973304083254513
[49  0 51 10],0.2026773063402041,0.7973226936597959
[40 52 15],0.2026782597249573,0.7973217402750428
[40 52 15],0.2026782597249573,0.7973217402750427
[ 4 35 54 53],0.20268607356060794,0.7973139264393921
[58 64 20 39],0.2026995299077365,0.7973004700922635
[26  4 41],0.20270207791101127,0.7972979220889888
[56 50 12 62],0.2027062852860114,0.7972937147139886
[50 37 34 21],0.20271393941338545,0.7972860605866146
[30 29 47],0.20272311170856894,0.7972768882914311
[40 43 10 21],0.20273367851566806,0.7972663214843321
[ 4 44 63 55],0.20273845496751944,0.7972615450324806
[51 49 41 49],0.2027405019923827,0.7972594980076173
[18 41  4 25],0.20274168439893536,0.7972583156010646
[49  9 58 18],0.2027509694801725,0.7972490305198275
[15 55 33 62],0.20275279589156248,0.7972472041084375
[43 56 10 42],0.20276187049106564,0.7972381295089344
[45 35],0.2027657202873621,0.7972342797126379
[35  3 12  0],0.2027724333925424,0.7972275666074576
[ 0 32 43 21],0.2027841415325927,0.7972158584674073
[ 4 62 51 52],0.20278450127151912,0.7972154987284809
[56 41 22 14],0.20278667498882968,0.7972133250111704
[25 50 44 13],0.20279226945312345,0.7972077305468765
[37 10  8 41],0.20279358175404366,0.7972064182459564
[5 3 5],0.202799000424306,0.797200999575694
[5 3 5],0.20279900042430601,0.797200999575694
[18 62 13 40],0.2028023224845601,0.7971976775154399
[52 28  7],0.20280576473268733,0.7971942352673127
[61 18  4 34],0.2028066902814167,0.7971933097185833
[27 63 54 55],0.2028091470837031,0.7971908529162969
[ 4 57 22 47],0.202812425217879,0.797187574782121
[ 4 53 54 48],0.2028132008095821,0.7971867991904179
[56 23 63  4],0.2028178542422608,0.7971821457577393
[55 19 37 52],0.20282117522709195,0.7971788247729079
[16  3 48 38],0.2028219363606117,0.7971780636393884
[20 45],0.20282519975848567,0.7971748002415143
[40 54 29 39],0.2028260970262803,0.7971739029737197
[43  3 22 39],0.20284644361026105,0.7971535563897391
[ 9 10 24 27],0.20284721696480715,0.7971527830351929
[ 4 51 54 62],0.20284867209494908,0.7971513279050509
[ 6 41  2 30],0.20284914094632345,0.7971508590536766
[36 18  8 15],0.20285278423693365,0.7971472157630664
[ 5 36 46],0.20285779611303967,0.7971422038869602
[31 36],0.202859584782374,0.7971404152176259
[37 18 58],0.20286086106636367,0.7971391389336363
[59 15 36 43],0.20286262006970232,0.7971373799302977
[20 25  8  6],0.2028719388671978,0.7971280611328022
[28 50  0 29],0.20288118994409546,0.7971188100559046
[62 58 17 24],0.20288885429480244,0.7971111457051976
[37  2 28 49],0.20289441465102426,0.7971055853489757
[ 8 25],0.2029010844875875,0.7970989155124125
[34 59 23 50],0.20290234570047008,0.7970976542995301
[47 36  8 21],0.20290513807009405,0.7970948619299059
[27 10],0.20290791130424046,0.7970920886957595
[27 10],0.20290791130424046,0.7970920886957594
[27 10],0.20290791130424052,0.7970920886957594
[24 47 33 22],0.20291202067578384,0.7970879793242162
[17 53],0.20291860404943016,0.7970813959505698
[52 39 44],0.2029192927773628,0.7970807072226372
[36 56 53 11],0.20291996290535014,0.7970800370946498
[31 40],0.20292126891567733,0.7970787310843227
[41  5 55 54],0.2029274420797864,0.7970725579202136
[33 40 30 39],0.2029341822457742,0.7970658177542258
[27 23  6 41],0.20293433121957666,0.7970656687804234
[32 61 58 32],0.20293671572093105,0.7970632842790689
[32 61 58 32],0.20293671572093105,0.7970632842790691
[ 5 58 27 56],0.20294302858045574,0.7970569714195442
[26 57 28 24],0.2029443485768484,0.7970556514231516
[11 12],0.20294665949030324,0.7970533405096968
[28 51 28 52],0.2029499606431183,0.7970500393568817
[49 38 58 57],0.20295371691649847,0.7970462830835016
[49 50 43 21],0.2029554343720772,0.7970445656279228
[23 41],0.2029568140178164,0.7970431859821836
[34 61],0.20296041875943074,0.7970395812405693
[49 29 26 27],0.20297097467790925,0.7970290253220907
[53  0 37 51],0.20297182715864573,0.7970281728413543
[16 36 36 25],0.20297489715021425,0.7970251028497858
[ 0 29 18],0.20298262417052468,0.7970173758294753
[ 6 12  8],0.20298270045399924,0.7970172995460008
[28 45],0.202982906547352,0.7970170934526479
[62 43 44 16],0.20298435732640896,0.7970156426735909
[15 51  6],0.20298590335526165,0.7970140966447383
[16 56],0.2029865244474279,0.7970134755525721
[42  9 29  6],0.2029884483770178,0.7970115516229822
[58 50 40],0.20298859101714464,0.7970114089828554
[21 51  5 39],0.20299841336991034,0.7970015866300897
[ 4 57 27 48],0.2030031502133375,0.7969968497866625
[19 48  3 26],0.2030074985658608,0.7969925014341392
[12 50 36],0.20301908373185995,0.79698091626814
[ 0 31 29 21],0.2030229835742188,0.7969770164257812
[27 40 49  0],0.2030238799643066,0.7969761200356934
[ 7 35 63 47],0.203028229707858,0.7969717702921421
[31 62],0.20303892702824133,0.7969610729717587
[22 10 20 59],0.20304194881001347,0.7969580511899865
[51 54 62],0.20304596001091046,0.7969540399890895
[33 56 62 63],0.2030470775486578,0.7969529224513422
[ 6 62 41 17],0.20305014427626947,0.7969498557237306
[38  9 37 39],0.2030587695345565,0.7969412304654435
[52 11 27],0.20305947419742945,0.7969405258025706
[22  1 20],0.20306208450556373,0.7969379154944363
[53 59 44 19],0.20306872520789507,0.7969312747921049
[34 34],0.20306948848972545,0.7969305115102745
[34 34],0.20306948848972545,0.7969305115102746
[63 59 26 21],0.20307358578394485,0.7969264142160551
[37  2 14],0.20307442776996296,0.796925572230037
[49 34 60],0.20308193818716355,0.7969180618128364
[24 27],0.2030825375176811,0.7969174624823189
[35 62 22 28],0.2030867950340686,0.7969132049659314
[41  2 46 38],0.2030877512072644,0.7969122487927356
[16 22],0.2030908429903491,0.7969091570096509
[32  6 46],0.2030914451713016,0.7969085548286984
[38 10 62],0.2030978968465572,0.7969021031534428
[60 63 37 23],0.2030984239097508,0.7969015760902493
[49 34 29 49],0.2031004593365309,0.7968995406634691
[47 24 64  5],0.20310300610966228,0.7968969938903377
[58 17 35 26],0.20310560654292706,0.7968943934570729
[61 30 26 46],0.2031126072297983,0.7968873927702017
[16 50],0.2031202413321007,0.7968797586678993
[ 0 58 49 49],0.20313075761991392,0.7968692423800859
[64 48 55 12],0.203134915074648,0.796865084925352
[ 4 53 44 57],0.2031372130640408,0.7968627869359592
[37 32 44 40],0.20314685211338832,0.7968531478866117
[43 28 40],0.20315233848473346,0.7968476615152665
[28  4 44 61],0.2031578468375853,0.7968421531624147
[30 17],0.20315859310774007,0.7968414068922599
[26 28  6 38],0.20316127074353327,0.7968387292564667
[44 26 55 39],0.20316412379273704,0.7968358762072629
[38 13 51 41],0.2031679947625539,0.7968320052374461
[17 61 25  7],0.2031699896435738,0.7968300103564262
[19 14 62 38],0.20317053436548027,0.7968294656345197
[ 4 42 24 29],0.20317595966103444,0.7968240403389656
[63 53 41 44],0.2031831633443847,0.7968168366556153
[33 60  8 27],0.2031854479552593,0.7968145520447407
[49 14  3 21],0.2031861596180522,0.7968138403819478
[48 26 28],0.2032172205179424,0.7967827794820577
[ 5 13 24 10],0.20321804534763,0.7967819546523701
[ 5 13 24 10],0.20321804534763002,0.7967819546523701
[ 4 51 54 49],0.2032203258468812,0.7967796741531188
[20 17 14  2],0.20322304001685096,0.796776959983149
[62 14],0.20322340818941712,0.7967765918105829
[24 63 37],0.20323065507782834,0.7967693449221717
[32 41 50 22],0.2032419236648228,0.7967580763351773
[59 33 40 46],0.2032465377768069,0.7967534622231931
[34 55 60 48],0.2032545191739956,0.7967454808260044
[30 61 50 28],0.20325586780521185,0.7967441321947881
[15 20],0.20326648807269634,0.7967335119273037
[32 45 46 36],0.2032668993614292,0.7967331006385708
[24 19 12 17],0.20327647004255112,0.7967235299574489
[29 16 23],0.20328058506149574,0.7967194149385043
[61 55 19 41],0.2032827147793861,0.7967172852206139
[20 40 41 11],0.20328591527276285,0.7967140847272371
[40 42],0.20329266287514305,0.796707337124857
[34 18 52  6],0.2032988313929466,0.7967011686070534
[26 41 34],0.20330039070429165,0.7966996092957084
[ 9 37],0.2033012360883228,0.7966987639116772
[ 9 37],0.2033012360883228,0.7966987639116773
[36 63],0.2033023991394155,0.7966976008605845
[20 27 43 24],0.2033034556601228,0.7966965443398772
[36  7 42 31],0.20331078371224431,0.7966892162877557
[36  6  3  1],0.20331081721136748,0.7966891827886325
[57 61 53 18],0.20331587406956605,0.7966841259304339
[47  2 29 26],0.203316622207262,0.7966833777927379
[46 35 57],0.20331709302360013,0.7966829069763999
[23 48 56  7],0.20332097662110515,0.7966790233788948
[47 56 39 57],0.2033212228826616,0.7966787771173384
[38 56 51 30],0.2033237283486652,0.7966762716513348
[40 25 31 48],0.20333727773785584,0.7966627222621442
[33  8 21 40],0.2033396920931103,0.7966603079068897
[10 56 44  3],0.20335232683461765,0.7966476731653823
[46 45 42 25],0.2033606198061796,0.7966393801938204
[24 31 21  9],0.20336151576274644,0.7966384842372536
[37 43  3 55],0.2033635417546992,0.7966364582453008
[13 53 58],0.20336537287719125,0.7966346271228087
[63 16 11 52],0.20336587361152086,0.7966341263884791
[24 55 39 25],0.2033708096988125,0.7966291903011875
[37 34  1 38],0.20337613555827425,0.7966238644417257
[51 54 50  1],0.2033804808950019,0.7966195191049981
[39 12 47 31],0.20338675172491646,0.7966132482750835
[39 40 16 31],0.2033915753736347,0.7966084246263653
[13 16 58 23],0.20339264976369006,0.7966073502363099
[20 39 46  0],0.2033942239284097,0.7966057760715903
[45 56 21 31],0.20339885373162733,0.7966011462683726
[51 49 28 11],0.2034089627354255,0.7965910372645745
[21 60 14 28],0.2034210051079266,0.7965789948920734
[21 14],0.20342275197735224,0.7965772480226477
[19 51 18],0.2034330637080813,0.7965669362919187
[54 20],0.20343368049337174,0.7965663195066283
[26 45 32 60],0.2034388978659961,0.7965611021340039
[37 25],0.2034442631068272,0.7965557368931728
[12 13 32 32],0.20344979879207925,0.7965502012079207
[14 52],0.20345584585197288,0.7965441541480272
[47 63 32 50],0.20346228960204385,0.7965377103979562
[27  8 48 49],0.20346971119775112,0.7965302888022489
[49 56 29 46],0.20347119835565045,0.7965288016443496
[44 14 59],0.20347428150835434,0.7965257184916457
[52 58 25 30],0.20348842821398733,0.7965115717860127
[23 48 15 64],0.20349716312534727,0.7965028368746527
[50 41 27 25],0.20350374442395447,0.7964962555760455
[50 41 27 25],0.20350374442395447,0.7964962555760454
[51 24  6 53],0.2035073950660472,0.7964926049339528
[ 0 52 18],0.2035162051371769,0.7964837948628232
[59 31 59],0.20351719034657764,0.7964828096534223
[42 17 24 62],0.2035270053699044,0.7964729946300956
[40 34 29],0.20353882250867475,0.7964611774913253
[28 44 37 53],0.2035395135936464,0.7964604864063536
[35 51 34],0.2035461703326725,0.7964538296673275
[60 26],0.20354933947392506,0.7964506605260749
[46 37 29 54],0.20355038676806111,0.7964496132319389
[58 28 19 33],0.20355122236747197,0.796448777632528
[58 28 19 33],0.203551222367472,0.796448777632528
[15 52 49 37],0.2035513418066984,0.7964486581933016
[34 63 41 54],0.20355280170454207,0.7964471982954578
[34 63 41 54],0.20355280170454212,0.7964471982954578
[18 56 19 14],0.2035590845115548,0.7964409154884452
[52 31 31 22],0.20355953567167184,0.7964404643283282
[37 16 16],0.20356584685241488,0.7964341531475851
[23 31 26 63],0.20356765677932065,0.7964323432206794
[18 28  0  2],0.2035704853126888,0.7964295146873113
[21 58 52 23],0.20357421623295388,0.7964257837670461
[63  8 25 52],0.20357731424218448,0.7964226857578155
[30 20  6  5],0.2035870290830196,0.7964129709169804
[31 44 44 50],0.20359333551513886,0.7964066644848612
[20  3 41 10],0.20359860703954386,0.7964013929604562
[24  5 49 28],0.20360690259287675,0.7963930974071233
[36 19  7 18],0.2036202490229861,0.7963797509770139
[55 15 46 20],0.20362975125110466,0.7963702487488953
[55 15 46 20],0.20362975125110466,0.7963702487488954
[35 31 53 38],0.20363008210474234,0.7963699178952577
[33 47 49 12],0.20363081140570727,0.7963691885942927
[33 47 49 12],0.20363081140570727,0.7963691885942926
[33 47 49 12],0.20363081140570732,0.7963691885942926
[ 5 50],0.20363323314650508,0.796366766853495
[54  6 19 17],0.20363877292890506,0.7963612270710949
[53 53 46 12],0.2036411237201992,0.7963588762798008
[47 58 19 12],0.2036467588604384,0.7963532411395616
[42 19 41 53],0.20365003875151733,0.7963499612484827
[33 18 29 61],0.20365487154140416,0.7963451284585958
[17 50 19 17],0.20365636425461475,0.7963436357453852
[34 14],0.20366505275878524,0.7963349472412148
[52 58 17 38],0.2036668242500385,0.7963331757499615
[53 15 26 11],0.20367040546462206,0.7963295945353779
[ 9 62],0.20367339895994446,0.7963266010400556
[58 23 46 47],0.20367505289846266,0.7963249471015373
[33 11 61 53],0.2036763931765411,0.7963236068234589
[ 0 51 54 60],0.2036765821847691,0.7963234178152309
[55 13 49 30],0.20368173299272244,0.7963182670072776
[12  4 16 47],0.2036924905523896,0.7963075094476104
[27 40 24  5],0.20369358781608912,0.7963064121839109
[44 20 30 56],0.20369693103751085,0.7963030689624891
[47  2 47],0.20369948097479185,0.7963005190252082
[56 57 47 38],0.2037071250936056,0.7962928749063944
[25  2 58 33],0.20371695951376864,0.7962830404862313
[45  3 61 48],0.20371733243435988,0.7962826675656401
[39 26 39 11],0.2037211600692984,0.7962788399307016
[39 26 39 11],0.2037211600692984,0.7962788399307017
[57 62 20  4],0.20372714932498667,0.7962728506750133
[22 50 12 40],0.2037351134084876,0.7962648865915124
[57 39 14 28],0.2037390475708807,0.7962609524291193
[53  6 58 49],0.2037506721158415,0.7962493278841585
[48 36 29  5],0.20377145073938632,0.7962285492606137
[ 9  6 61 52],0.20377664607389026,0.7962233539261098
[51 46 61 59],0.20377858154604256,0.7962214184539574
[59  1 10 11],0.20377955236651726,0.7962204476334828
[48  1 44 17],0.20378824929040013,0.7962117507095998
[ 4 52 43],0.20379067990938465,0.7962093200906153
[ 4 52 43],0.20379067990938465,0.7962093200906154
[56 31  5],0.20379673689090197,0.7962032631090981
[56 31  5],0.203796736890902,0.7962032631090981
[28  6 63 50],0.2037997643762044,0.7962002356237956
[23  3 12 19],0.2038005629958948,0.7961994370041052
[50 35 13  6],0.20380433170159293,0.796195668298407
[45 28 34  1],0.2038044083207936,0.7961955916792064
[47  4 63  0],0.20380745466686406,0.796192545333136
[41 22 47 39],0.20380794038263947,0.7961920596173605
[46 24  0 48],0.20380881655835667,0.7961911834416433
[36 33],0.2038130997707208,0.7961869002292793
[63  7 41 14],0.2038150339501091,0.7961849660498909
[26 46 58 49],0.20382400342772167,0.7961759965722783
[50 16 42 61],0.20382548076699505,0.7961745192330051
[37 21 36],0.20382818067702835,0.7961718193229717
[58  8 58 32],0.20384694768980946,0.7961530523101905
[37 32 27 38],0.20385376542527653,0.7961462345747234
[ 9 61 23 17],0.2038584230245641,0.7961415769754359
[42 34 55 43],0.2038596928919832,0.7961403071080169
[45 63],0.2038629833326895,0.7961370166673105
[57 59 58 46],0.2038661447697998,0.7961338552302002
[43 13 33 41],0.203866530485086,0.796133469514914
[43 13 33 41],0.20386653048508604,0.7961334695149139
[43 13 33 41],0.20386653048508604,0.796133469514914
[42 56 27 43],0.2038696690888936,0.7961303309111064
[ 6 60 25  8],0.2038724210109336,0.7961275789890664
[54 13 34 33],0.2038777968400728,0.7961222031599272
[36 58 11 38],0.20387818044500106,0.7961218195549989
[62 17 24 59],0.20388175351426727,0.7961182464857327
[29 18 19 47],0.20389520754166413,0.7961047924583359
[11  7 35 26],0.20389862411358053,0.7961013758864195
[16 49],0.2039029198246511,0.7960970801753489
[33 11 52 59],0.20390676821609266,0.7960932317839073
[41 24],0.2039102953707225,0.7960897046292775
[28 28 22],0.2039113323933248,0.7960886676066752
[28 28 22],0.2039113323933248,0.7960886676066753
[42 14 43 38],0.20391485708760168,0.7960851429123983
[13 36 36],0.2039195182628148,0.7960804817371852
[53 28 19 47],0.2039218999604213,0.7960781000395787
[38 59 48 44],0.20393053578810366,0.7960694642118964
[24 54 24 11],0.20393888509324232,0.7960611149067577
[63 34  3 21],0.2039447667441184,0.7960552332558816
[29  0 15 25],0.2039507533109058,0.7960492466890942
[38 39 44 22],0.2039559241945812,0.7960440758054188
[11 47  4],0.20395693546716254,0.7960430645328375
[27 35  3],0.20395891450748385,0.7960410854925162
[60 20],0.2039786596590829,0.7960213403409171
[47  2],0.20397990788550852,0.7960200921144914
[47 19 53 45],0.2039836106837156,0.7960163893162844
[25 57],0.2039856055773278,0.7960143944226722
[48 32  7 46],0.20398784783947724,0.7960121521605228
[31  2  9 19],0.2039921999068432,0.7960078000931569
[18 25 45 48],0.20399613835635694,0.7960038616436429
[33 52 54],0.20400569248464964,0.7959943075153504
[56 39 27  0],0.2040107580749779,0.7959892419250221
[42 38 45 50],0.20401154991123666,0.7959884500887634
[16 37 14 12],0.20401278421203228,0.7959872157879677
[52  4 21  6],0.2040130965386024,0.7959869034613976
[50 33],0.20402084087657305,0.795979159123427
[47 21  9 57],0.20404179192385974,0.7959582080761403
[57  0 42 15],0.2040441221230445,0.7959558778769555
[45 26 50],0.20404840818986747,0.7959515918101325
[31  6 39 18],0.20404881436753766,0.7959511856324624
[31  6 39 18],0.20404881436753766,0.7959511856324623
[11 56 44 27],0.20405141979826955,0.7959485802017304
[63 49],0.2040555981951638,0.7959444018048362
[12 47],0.20407268482821786,0.7959273151717822
[ 8 62 55 41],0.20407498029368,0.79592501970632
[55 63 30 46],0.2040753506489831,0.7959246493510169
[51 26],0.204082917494938,0.7959170825050621
[59 49 60 52],0.20408710379388686,0.7959128962061132
[26 16 58],0.2040977327323336,0.7959022672676664
[57 26],0.2041002676303373,0.7958997323696627
[31 18],0.20410324882147368,0.7958967511785263
