gen,mape,dim
[17 62],0.19855740263853272,2
[32 37 39  1],0.19855803939557906,4
[ 6 53 33 22],0.19856929110786106,4
[27 47 30 19],0.1985751034344453,4
[27 47 30 19],0.19857510343444532,4
[52 32],0.1985778646327636,2
[35 59 29 38],0.19858170724637428,4
[48 62  8 10],0.19858298690216106,4
[39 31 12 41],0.19858432244649585,4
[60 34 41 55],0.19859564077865666,4
[33 50],0.19859879487832505,2
[51 16 59 20],0.19860062366552445,4
[61 32 21 55],0.1986027165171318,4
[60 21 44],0.19860403357738526,3
[22 54 49 36],0.19860560400671126,4
[42 62 10 62],0.19860829751388065,4
[38 25  6 62],0.19861142332526946,4
[53 10 28],0.19861247578934813,3
[46 39],0.19861438539614645,2
[45 61],0.19861646753419204,2
[36 39 26],0.19861858431459825,3
[48  3],0.1986231743095369,2
[57 33],0.1986273853351632,2
[54 57 11],0.1986279332429162,3
[51 57 23 24],0.1986328740230838,4
[ 9 48 40 62],0.19864177493717305,4
[43  1 45 55],0.19864311312908192,4
[12 38 12 52],0.19864899504024144,4
[32 17 17 61],0.19865417370100505,4
[18 18 22 54],0.19865831250521826,4
[31 55 44 22],0.1986594232991309,4
[32 64 29 24],0.19866362634410725,4
[25 61],0.1986711241439979,2
[33 12 26 44],0.19867184481845948,4
[35 30 30 16],0.1986760805520021,4
[58 39 54],0.1986764236164656,3
[54 22 62 35],0.1986815244063114,4
[37 14],0.1986834055462825,2
[32 25 44 29],0.19868572262736287,4
[13 39 38],0.1986908163678189,4
[47  4 39 12],0.19869701759401065,4
[21 36],0.19869758077394714,2
[60  2 14],0.1987082884687831,3
[23 62 31 11],0.19871371832106333,4
[28  2 63],0.1987253115899885,4
[20 11 20  2],0.1987259064252926,4
[37 45 53],0.19873285978898306,3
[32 13 19 62],0.19873530373397166,4
[46 12 47],0.1987689103633059,3
[51 25 20 24],0.1987711096585816,4
[44  4 46],0.19877257946113305,4
[56 36],0.1987732122564644,3
[56 36],0.1987732122564644,2
[33 54 62],0.19878360713190624,3
[62  6],0.19878411044955832,2
[42 56 52],0.1987881789180277,4
[ 4 41 47],0.19878849811092525,3
[ 4 41 47],0.19878849811092525,4
[16 32 20 38],0.1988027918871703,4
[24 29 48 32],0.19880443356625926,4
[52 49 26  9],0.19883340494125787,4
[54 26 46 54],0.19884974319724724,4
[28  3],0.19884981940513488,2
[57  9 25 23],0.1988558820438449,4
[29 57 53 12],0.1988565543194449,4
[51 30 58],0.19885722227966351,3
[41 32 45 38],0.19886082445507794,4
[38  5 58  6],0.19886265100320946,4
[50 56 62 36],0.1988739140308846,4
[33 13],0.1988741457045613,2
[36 17 42 42],0.1988759753577677,4
[32  9  8 39],0.19887734052861653,4
[61 50 20 64],0.1988788612735647,4
[36 32 16 14],0.1988821799085263,4
[43 33 59 10],0.19888344696233304,4
[22 22 20  1],0.19888407836188327,4
[33 54 50],0.19889117526576225,4
[52  4 19 60],0.19889155823707488,4
[33  3 48  3],0.1988923954278711,4
[42 56 39 46],0.19889372674401687,4
[35  6 49 31],0.1988965787259863,4
[27 45 57  7],0.19890255723517825,4
[54 27 36 61],0.1989054146438196,4
[54 47 60 21],0.1989103170120514,4
[ 6 48 22],0.1989116722683423,3
[18 46 27],0.19891324400747945,3
[25 12 28 36],0.19891502214986825,4
[ 8 36  9 21],0.19891545809457886,4
[37 53 44 60],0.1989198624559327,4
[33  9  7 33],0.19892234437975168,4
[38 62 46 36],0.19892655789005068,4
[14 21 49 57],0.1989272362644688,4
[56 27 36 16],0.19892818882343544,4
[37 38],0.1989354539785911,2
[16 26 19 63],0.1989383134845492,4
[27 19  4 22],0.1989386693869684,4
[31 34 11 60],0.1989398981975068,4
[50 14 59],0.1989402621277454,4
[24 32 56],0.1989427748524142,3
[56  9 42],0.1989434507857936,3
[44 52 28 55],0.1989491428879268,4
[30  6  4 34],0.1989495962560872,4
[22 30  3],0.1989614344892036,3
[47 19 20 56],0.19896412999353344,4
[47  9 56  7],0.1989675816371678,4
[40 40 33 26],0.19896997677012287,4
[59 52 29 36],0.19897143584657995,4
[28 45 52 30],0.19897555835617653,4
[61 11  3 21],0.19897588022908366,4
[63 12],0.1989771456009276,2
[51  2 26],0.19898130457894392,3
[36 52],0.19898132590581472,2
[52  2  6 14],0.19899110272548245,4
[16 64  7],0.1989957091372991,3
[ 5 12 37 62],0.19899791675499687,4
[37 32  6 58],0.19900113365238425,4
[51 16 27 25],0.19900125395261967,4
[26 38 13 20],0.1990025214645469,4
[27 56 19 61],0.19900399178521813,4
[50 35 50 49],0.19900551018023047,4
[63 37 58 25],0.19901521822801813,4
[54 10 16 14],0.19901672001086346,4
[61 19 19 53],0.19901963852811946,4
[37 36 14  3],0.19902352944907686,4
[54 59 16 34],0.1990237512531056,4
[49 56  6 54],0.19902495079809893,4
[37 45  8 53],0.1990261548814201,4
[23 24 15  2],0.1990287009520981,4
[26 54  2 16],0.19903410134589453,4
[37 56],0.19904197258425307,2
[26 54 29 52],0.1990443674102426,4
[21  1 57 62],0.19905176061837213,4
[51 34],0.1990523605273744,2
[14 15],0.1990536143206405,2
[36 56 29 18],0.1990574666328966,4
[53 39  2 29],0.1990815659082825,4
[34 30  6 34],0.19908691439298784,4
[31 53 63 24],0.19908703835670727,4
[ 6 26 29 31],0.1990904020999987,4
[33  2 36 16],0.19909146940256145,4
[35  8 34 46],0.19910239387369708,4
[41 53  7 21],0.19910622079382712,4
[62 53 27 11],0.1991117928609291,4
[50 56 35],0.1991151804785907,3
[15 45  7],0.19911729905127065,3
[60 28  4 40],0.1991204585332902,4
[15 23  6 53],0.19913433658185786,4
[55 30],0.19913603778051087,2
[17 60 19 16],0.1991388150793182,4
[42 29 26],0.19914248706471704,4
[61 48 64],0.1991444949672408,3
[27 27 28  5],0.199147118600216,4
[49 36],0.19914901820803274,2
[ 8 10 44 61],0.1991591990835073,4
[56 37],0.19916065285109014,2
[39 45 61 38],0.1991638949966471,4
[46 36 36 20],0.1991671061701041,4
[62 17  9],0.1991685870665483,4
[45 56  9],0.19917515315661266,3
[62 63 26  4],0.1991841225777273,4
[ 9 63  6 24],0.1991877738163496,4
[42 56 34 58],0.1992015524966156,4
[53 10 59],0.19920522178636726,3
[46 47 58 58],0.19921863372073567,4
[46 62 44 27],0.1992215191585189,4
[29 46],0.19922468096077847,2
[11 33],0.1992268255822025,2
[59 49  2 18],0.19923221968738325,4
[39 24 51 18],0.19923273272461714,4
[21 63 11 40],0.19923407323011424,4
[19 47 11 14],0.1992349430437539,4
[53 50 20 56],0.19923577061396214,4
[27 61 23 36],0.1992367993859022,4
[23  1  9],0.1992416953605727,3
[ 9 62  5 61],0.19924591502922048,4
[53 34],0.19924809953413225,2
[ 7 22 16 62],0.19926170494009465,4
[32 28 54 39],0.19926489849699192,4
[28 53 23 37],0.19926663456950167,4
[48 33 61 41],0.1992712303830224,4
[60 19 39 53],0.19927773416491512,4
[42 43],0.19928107101336226,2
[63 30 34],0.1992886489079817,3
[30 40 38],0.19929316940345976,3
[61  1 11 47],0.19929360737762208,4
[56 37 11 33],0.19929626701089104,4
[25 37 12 58],0.19930302907473604,4
[28 43 44 16],0.19930339681019546,4
[20  7  3],0.19931329439031512,4
[47 54 27 42],0.19931492855362606,4
[34  5 49 42],0.1993169135789712,4
[35 44 45],0.19931823707423987,3
[49 19],0.19931879861216728,2
[30 53],0.19932439088646006,2
[26 25 23 18],0.19932505322330007,4
[37 11 24 49],0.19932655736715008,4
[41 51 16  5],0.19934175198331602,4
[41 51 16  5],0.199341751983316,4
[27 54 34  7],0.1993425212790912,4
[12 63  3 31],0.19934590452396966,4
[40 53 40 27],0.19934831375203896,4
[ 3 36 11 49],0.1993512338301565,4
[12 62 37],0.19935840117152925,3
[45 17 52  8],0.1993832760036992,4
[46 52 13],0.19938361461111234,3
[47 52 15 42],0.19938647288293188,4
[46 42 21 35],0.19938975711204845,4
[63 48 17 46],0.199390311110572,4
[63 48 17 46],0.19939031111057198,4
[17 13  8 48],0.19940198989186286,4
[38 26 57],0.19940202783421693,4
[15 61  2 37],0.19942356488276405,4
[36 11  7 42],0.19942490817497208,4
[46 12 48 60],0.19942884858680945,4
[20 47 33 31],0.1994304210772203,4
[24 58 33 29],0.1994477775133475,4
[62 53 40 34],0.19944798066123806,4
[55 30 36 38],0.19945324998134947,4
[44 55 50 32],0.1994566494759106,4
[35 63 21 22],0.19946865827201213,4
[22 18 33 55],0.1994696397792727,4
[23 45 59 64],0.1994792611215037,4
[45 59 43  9],0.19948217674582788,4
[62 58 58 20],0.199488411462514,4
[40 62 29  9],0.19949044395715373,4
[31 46 44 44],0.19949079154060864,4
[12 38],0.1994934504521548,2
[56 54 29 52],0.1994947044374078,4
[19 63 63 15],0.199496681599238,4
[60 32],0.19950129477293868,2
[47 55 57  7],0.19950310706641186,4
[27 29],0.19951642937269565,2
[57 54 44 37],0.1995174973026073,4
[28 62 22 22],0.19952154633624355,4
[43 33 56 41],0.19952312457001734,4
[35 54],0.1995246101647461,2
[22  6  3 43],0.1995279657104425,4
[43  3  1],0.19952816730168665,3
[33  9 13 37],0.19952944030732747,4
[54 39 23 10],0.1995331907418132,4
[28 17 48],0.1995438457849477,3
[49 42 46],0.19954777377885927,4
[59  6 41  3],0.1995505133385483,4
[16  4],0.19955518472703707,2
[60 56 17 16],0.19955611537150825,4
[12 49],0.19956477407027293,2
[56 63 36 52],0.1995668228569424,4
[48  9 10 55],0.1995668484629891,4
[29 39],0.19957593737971746,2
[ 9 32 26 19],0.1995766299537912,4
[52 23 51  3],0.1995819602205857,4
[26 56 33 37],0.1995841123530666,4
[13 15 12],0.19959353346382264,4
[61 22 48 46],0.19959734642458327,4
[21 36 11 41],0.1995983514824604,4
[62 56 53 52],0.19961771913093465,4
[56 33 45 60],0.19962522883694425,4
[50 48 18 30],0.1996254687660008,4
[19 53 50 14],0.19962758304936887,4
[46 21 20],0.19962921157028726,3
[18 49 17  6],0.1996332434024068,4
[15  7],0.1996371436813712,2
[36 36 33],0.1996586124593976,3
[52 35 59 51],0.1996591173420861,4
[33 44 46],0.19966013781153646,3
[44  3 61 17],0.1996602312169731,4
[33  9 22 62],0.19966090492126584,4
[43 61],0.1996638571288271,2
[63 12 24  3],0.1996650551105709,4
[ 5 56 43 26],0.1996834199712125,4
[52  2 51],0.1996838857269036,3
[62  3 21 61],0.1996865623005891,4
[39 27 53  8],0.199688022442244,4
[39 27 53  8],0.19968802244224398,4
[38 54 11 52],0.19969322545534948,4
[29 39 29 46],0.19969965177539853,4
[39 30  8 39],0.1997021695261859,4
[52 14 43],0.1997073757183995,4
[21 60 41 14],0.1997076513454056,4
[41 43 48 20],0.19970843106473268,4
[37 13 15 38],0.19970919289264275,4
[47 35 44 10],0.19971051303796056,4
[13  9 25],0.1997187972684784,3
[46 49 15 39],0.1997218126490747,4
[61 24 16 61],0.19972477366309727,4
[52 51  9],0.1997289324596604,3
[27 30 16],0.19973494397460734,3
[29 56 41 29],0.19973840838390933,4
[47 24 52 28],0.1997450180859656,4
[61 52 24],0.1997532259415721,3
[32 17 49 20],0.1997652191131296,4
[54 31 10],0.1997671950751783,4
[47 62 54 50],0.19976805037515225,4
[47 28 17  7],0.19977596136816506,4
[59  4 45  6],0.1997860300879939,4
[29 61 63 41],0.19979223724095616,4
[46 32 40 48],0.19979401931950685,4
[14 37  3 34],0.1997940692054372,4
[55 15 53],0.1997977969129718,3
[11 60 27 38],0.1998037840167617,4
[62 32 24 49],0.1998101749156291,4
[21 45 43 40],0.19981288266303768,4
[30  1],0.1998209751922249,2
[57 37  9 10],0.19982760063890406,4
[51 28 21 22],0.1998290119995396,4
[39 46  7 48],0.19982905827601485,4
[62 22 62 44],0.19983405623324527,4
[53 49],0.1998373018261441,2
[ 8 27 59 19],0.19983897522929564,4
[60 48 27],0.19984459361767126,4
[61 25 57 34],0.1998464251048443,4
[38 21 14],0.19986056313658127,4
[14 60  1  7],0.19986531303687224,4
[36 54  4 50],0.199865944800172,4
[58 14 45 12],0.1998669232539533,4
[23 24 28 27],0.19987181012877395,4
[20 20 46 15],0.19987373630977606,4
[57 20 25 11],0.1998819178548772,4
[ 7 19 34 46],0.19988213015503686,4
[16 13 16 33],0.1998953359269872,4
[22 45 59 60],0.1998958366114041,4
[58 59 56 32],0.19991832806482696,4
[35  7 60],0.19992766134226653,4
[33 36 31 24],0.1999277237193296,4
[21 34 39 37],0.19993483272874105,4
[49 47 13 22],0.1999406959976608,4
[48 21],0.1999451854422213,3
[48 21],0.1999451854422213,2
[56 34 41],0.19994621338674687,3
[44  4 19 17],0.1999663318082732,4
[50 56 39 29],0.19997009408129665,4
[27 41  6  3],0.19997180245315133,4
[ 7 15 58 47],0.19997378565953672,4
[42  5 47 27],0.19997467774264835,4
[32  2 29 28],0.1999749037545284,4
[34 58 58  2],0.19997885573415755,4
[5 4],0.19998322898969254,2
[ 7 20 39 48],0.19999269240651604,4
[42 24 28 58],0.1999947082724091,4
[16 34 12 43],0.1999967545936321,4
[16 34 12 43],0.19999675459363211,4
[14 30 13],0.20000052298527346,3
[62  8 28 55],0.20001169579924472,4
[50 63 51 46],0.20001303872360465,4
[47 18 14 57],0.20001877786424885,4
[58  9 35],0.20002122010680745,4
[41 28 29 46],0.20002124656710304,4
[ 6 46  9],0.20003036396220755,3
[52 16  5],0.20003177832263744,3
[33 10 62],0.2000326830103043,3
[52 53 43 58],0.2000361661697768,4
[56 54 10 37],0.20004010947146425,4
[27  2 49 38],0.20004465836281585,4
[25 49],0.2000523163013712,2
[30 32 23 19],0.200052988675089,4
[38 62 44 38],0.20007071781649308,4
[26 12 47],0.20007696815477746,3
[62 20],0.2000872826622296,2
[27 60 11],0.2000897204095813,3
[41 53 26 25],0.20009141255326754,4
[10 42 11 46],0.2000939168209905,4
[61 27  1 48],0.20010497087092646,4
[25 37  9],0.20010944945804068,4
[19 49 13 17],0.20011367344992093,4
[52 25 31 41],0.2001190121314739,4
[12 60 48 58],0.2001209487883276,4
[37 39 59 35],0.2001329974441748,4
[51 36],0.20013584399521514,2
[12 10],0.20013771157654173,2
[33 17 16 46],0.20014545210443704,4
[50  2 59 28],0.2001481261535306,4
[47 16],0.2001515224884934,2
[30 56 29 55],0.20015451187482824,4
[44 39],0.20017893809290965,2
[49 33 13 37],0.2001806428472113,4
[35 23],0.20018671500800286,2
[36 35 48 42],0.2001923863772748,4
[61 46 45 48],0.20019263901216253,4
[19 22 35],0.20019568139422228,3
[17 60 48 17],0.20019719010406348,4
[45 19],0.2002037766425793,2
[56 54 31 50],0.20020712153656486,4
[32 30 14 20],0.20021351983846136,4
[49  3 32 45],0.20022188832476515,4
[52 27 18],0.20023041942103226,3
[15 34  3 20],0.200230683710132,4
[15 34  3 20],0.20023068371013197,4
[55  6 35],0.2002644931872538,4
[28 48 32  5],0.2002700973873673,4
[43 49 57 43],0.20027158211390514,4
[24 19 51 32],0.2002729737856717,4
[18  1 57 62],0.2002741866664338,4
[ 3 37 12],0.20028250983899049,3
[24  8 44],0.2002842556477296,3
[45  7 48 15],0.20029106549880168,4
[30 43 30],0.20029609388950625,3
[61 54 44 38],0.20029759431451505,4
[15  6 45 12],0.2003076908750885,4
[44 44  9 44],0.2003135187188477,4
[52 43 26 39],0.20031705004724248,4
[15 40],0.20031755424809086,2
[35 57 47 38],0.2003210681073357,4
[49 13 21 55],0.2003251195713844,4
[57 60 45 37],0.20032811278433552,4
[13 33 11 37],0.20033641066270125,4
[28 56 59 21],0.2003393533494489,4
[33 14 43  9],0.20034379065654173,4
[44 41 28],0.2003441549095639,3
[62 16 63  1],0.2003455178033374,4
[58 30 13  3],0.2003459454888845,4
[31 28  5],0.2003518017832037,3
[37 53 14  6],0.20035196373057795,4
[61 40 11  2],0.20035561302879407,4
[33 37 38 24],0.2003659524486214,4
[34 37 43 62],0.2003688288926944,4
[23 23 62 34],0.2003724225020311,4
[14 22 63 52],0.20037597624084733,4
[51 58  5 39],0.20038098317268813,4
[32 22 26],0.20038230562878426,3
[21 24 62 42],0.20038698441291208,4
[19 41 54 44],0.2003905252766721,4
[26  1  2 59],0.2003906456119285,4
[44 55 35 63],0.2003932933269895,4
[37 38 10 53],0.2004085353441233,4
[23 24 43 11],0.2004162798253959,4
[54 26 46],0.2004225212447263,3
[18 56 21 61],0.20042927218552,4
[18 56 21 61],0.20042927218551998,4
[52 36 29 39],0.20042973831304053,4
[53 54 17 21],0.20043624721876185,4
[49 44 37 37],0.2004437857175269,4
[20 50 59],0.20044526226702367,3
[39 52],0.2004499474572229,2
[23  1  4 18],0.20045071613969406,4
[60 15 36 35],0.200451712744423,4
[17  2 29  4],0.20045433562673268,4
[38 47 63 29],0.20045549844650387,4
[17 37 15  7],0.2004728238060096,4
[55 35 37 13],0.20047560232175765,4
[18  7 42 49],0.20048379801251345,4
[34  9],0.2004862173105396,2
[35 44 50],0.2004926716737898,4
[32 54 61 63],0.2005036141348248,4
[35 37 58  8],0.20050434328245886,4
[ 5 37 51],0.20050953625004586,3
[ 7 14 14 19],0.20051910330406106,4
[47 62 47],0.20052653946651008,4
[28 22 15 42],0.20053286217612867,4
[24 56  6 50],0.20053293261119265,4
[63 54 35 43],0.20053417102372173,4
[62 20  8 30],0.20053577562318334,4
[47 44 39 33],0.2005377435831401,4
[32 27 54 17],0.2005452511619076,4
[62 41 49 14],0.2005508795596538,4
[59 39  2],0.20055319248543368,3
[56 61 40 22],0.20055523169854947,4
[37 51],0.2005687942318852,2
[45 56 10 54],0.20057148895785312,4
[50 51 54 50],0.2005733121899789,4
[24 54  7],0.2005832534883694,3
[53 54 29 57],0.2005838015237146,4
[44 17 44 51],0.20059129338024165,4
[15 63 27 14],0.2005932090987113,4
[36  7 50 11],0.2005983653461308,4
[38 49 13],0.20060703390480164,3
[33 42 33 29],0.2006111932673441,4
[42 36 26],0.2006131538472864,4
[37 21 61],0.2006243266708368,4
[52 45],0.20063296505709804,2
[55  5 54 53],0.20063790520573352,4
[45 15 19  6],0.2006381005143336,4
[59 45 59 27],0.20063829063089766,4
[55 26 35],0.20064026776840074,3
[53 23 37 50],0.20064065264981013,4
[52 57],0.20064474430131507,2
[27 47 51 61],0.20064572916826584,4
[42 27 60 54],0.20064765000587054,4
[26  2 10  5],0.20064861734653336,4
[42 14 23],0.20064869811441224,3
[38 62 10 16],0.2006536910607035,4
[22 28 30 19],0.20065762639498588,4
[27  5 52 35],0.20065931873559748,4
[40  7 60],0.20066133871814484,3
[52 59],0.20066148032217826,2
[52 59],0.20066148032217826,3
[30  9 54 44],0.20066307901612795,4
[29 23  6 28],0.2006631057890781,4
[16 62 42 45],0.20066682486992346,4
[51 62 60  7],0.20066945730626864,4
[35 46 62  6],0.2006727717992121,4
[24  9 46 18],0.2006756367210878,4
[43 41 47],0.20067592814531,3
[50  8 54 35],0.20067961615578664,4
[43 48 10 53],0.20068414236625376,4
[33  2 59  7],0.2006844004579229,4
[34 38  7 17],0.20068745376651234,4
[45 47 15  6],0.20068901698852595,4
[32 33 55 48],0.20069083932511647,4
[ 6 36 20 52],0.2006977548103092,4
[60 18],0.2007074215207589,2
[60 18],0.2007074215207589,3
[45 16 28 15],0.2007183952379352,4
[60 20 26 33],0.20072265077244567,4
[51  3 54 38],0.20073497556692704,4
[26 10 11 53],0.20073527303238486,4
[16 33 58 21],0.20073562358955324,4
[14 61 23 20],0.20073570953515565,4
[33 30],0.20074202656110848,2
[38 12 39 53],0.2007431920434771,4
[39  1 61 45],0.20074962379166028,4
[59 16 54 52],0.20076374109705908,4
[ 9 23 49 38],0.20076548746030048,4
[ 7 40],0.20076636895566785,2
[27 60],0.20076747542772924,2
[53 63 29 46],0.20076908481081995,4
[39 33 30 46],0.20076908797428025,4
[13 62 41],0.20077932997994685,4
[30 35],0.20078318943653145,2
[22 46],0.2007887817258416,2
[62 15 45 48],0.2007910346875574,4
[34 44],0.200791283148652,2
[34 44],0.20079128314865197,2
[20 14 44],0.20079658022743802,3
[20 14 44],0.200796580227438,3
[54  3 59 47],0.2007984839269578,4
[29 63 29 44],0.20079887826041729,4
[ 6 22  5],0.2008002389227084,3
[31 24 18 47],0.20080567212356026,4
[60 20 17],0.20081296644017047,3
[50 15 50 62],0.20081861714138127,4
[46 12 21],0.200823788049604,3
[46 12 21],0.20082378804960396,3
[52 21  2 45],0.200823909248126,4
[27 29  3],0.2008275316480027,3
[54  4 30 46],0.20082934642561254,4
[ 5 43],0.20082976508401001,2
[ 5 43],0.20082976508401,2
[54  5  3],0.20082994106528887,3
[21 56 48  4],0.20083762290765028,4
[42 57 60],0.20083852858936987,3
[38  5 25 59],0.2008386930322509,4
[56 14 22],0.20084178010030293,4
[21 18 30 34],0.2008436257976112,4
[29 46 61 54],0.20084536910279768,4
[10 31 15 50],0.20084554465596305,4
[61 19 44 63],0.2008457446776728,4
[15 36 17],0.20085302715213765,3
[28 59 55 13],0.2008607387702004,4
[15 21 37 28],0.20087074532243507,4
[60 26  7 21],0.2008764104269309,4
[59 31  4  2],0.20088172448145447,4
[61 49 62  7],0.2008898350523616,4
[22 43 53 45],0.20089425811127085,4
[52  2],0.20090810576031712,2
[29 35  3 36],0.20091007176374545,4
[16  6 58 35],0.20091383551644085,4
[30 25 22],0.20091751567658048,4
[58 30 13  5],0.20092485041413907,4
[22 31 32 20],0.2009258847291235,4
[59 59 46  5],0.2009278844522769,4
[26  8 43 61],0.2009298344110076,4
[41 13 29],0.2009312878961306,3
[32 33 54 26],0.2009322289759885,4
[40 13 54 18],0.20093301123952545,4
[38 62 54 31],0.2009351548968162,4
[61 54 32 19],0.20093813443107625,4
[30 57  4 58],0.20094069449468285,4
[14 63 35 36],0.200946012805282,4
[44  9 45 42],0.2009460143028108,4
[35 50 55  6],0.20094855966141345,4
[31 28 29 32],0.200949605431314,4
[56 26 56],0.20095295541675248,3
[18 59],0.20095359667253807,2
[43 31],0.20095630677318208,2
[47 28],0.2009643326652354,2
[54 37 18],0.2009696017373259,4
[33 12 63 32],0.20097365140585965,4
[21  5 45 47],0.2009857750488088,4
[48 48 38 20],0.2009897497634288,4
[59 32 23],0.20099426987791247,3
[38 49 49 32],0.20099820560993686,4
[ 4 42 14],0.20099914639289385,4
[49 35],0.2010012858274716,2
[35 63 24 32],0.2010020937243749,4
[50 57 51  3],0.20101261844815602,4
[50 57 51  3],0.201012618448156,4
[50 45 55 45],0.20102011392266028,4
[34 14  1 56],0.20102580251481392,4
[50 45 47  6],0.2010330683610352,4
[43 26 15 27],0.2010332153957928,4
[43 17 54 26],0.20103356783886087,4
[51 50  2 27],0.20103378586264511,4
[40 46 17 48],0.2010349479458101,4
[62  4 24 38],0.20103558982510628,4
[61 48 10 10],0.2010356175669468,4
[34 40  7 56],0.20103832886652973,4
[15 34 34 10],0.20103923427073453,4
[53 22 27 24],0.20105375175625506,4
[ 9  3  8 46],0.2010541888765729,4
[31 54 39 52],0.2010611625987866,4
[25 24 43 26],0.20106284936221566,4
[47 62 44 38],0.2010678805904164,4
[39 48 62 42],0.2010685992068859,4
[21 63 15  9],0.2010716138941153,4
[ 7 47 37 12],0.20107617421087154,4
[59 11  9],0.20107713560848736,4
[37 38  6 21],0.20107727607711146,4
[55 43 52 37],0.20107905365806653,4
[10 47],0.2010792830856029,2
[58 47  9  6],0.20108570990084493,4
[46 48 50 16],0.20108937082135026,4
[51 56 12 27],0.201093790154254,4
[58 27],0.20109603450007987,2
[40 14 30],0.2010997011669661,4
[39 38 36 60],0.20110815074369434,4
[ 8 17  3],0.20111963338650574,4
[45 63 28 29],0.20112246082179386,4
[ 3 15 40],0.2011245832669405,3
[42  2 29 38],0.20112644097817425,4
[47  9 31 46],0.20112769607744327,4
[38 10],0.2011281214557167,2
[45 31],0.20115878615622126,2
[22 45],0.20116640723230506,2
[37  2 14 59],0.2011667525537948,4
[39 15 31 63],0.20117042460856124,4
[ 6 34 34  9],0.2011711580981865,4
[51 28 13 32],0.20117578452415927,4
[31 33 13 15],0.20117896284102849,4
[55 25 23 33],0.20118056997240494,4
[45  7 31],0.20118099036805656,3
[53 53 46 60],0.20119194892920314,4
[41 60 40 46],0.2011988632647568,4
[24 39 18],0.2012041179327575,3
[ 4 13 12 16],0.20120412642408472,4
[55 16 27 44],0.20120505190020965,4
[50 62 41 19],0.20120928833881385,4
[33 23  4 39],0.20121210161067585,4
[21 54  1  6],0.2012191555650084,4
[31 54 45  9],0.20123187443590607,4
[37 57 62],0.20123619776018967,4
[23  8 58 21],0.20123962713632068,4
[ 5 49 17],0.2012493151479637,3
[35  5],0.20125057501621826,2
[49 24 41 40],0.2012532872721257,4
[51 39 34 54],0.20125511249959685,4
[54 42 51],0.2012555786923046,3
[20 32 58 38],0.2012579376478716,4
[32 22 29  7],0.2012600154926457,4
[12 24 26],0.2012663856672368,3
[25 53 50  6],0.2013004259166705,4
[28 49],0.20130228533043826,2
[11 16 54],0.20130461601420327,4
[40 45 28  2],0.20130646429027635,4
[63 45  7],0.20130997651770768,3
[60 22 34 31],0.20131362716433188,4
[39 25 27 41],0.2013141990048295,4
[56 23 29 34],0.20132171139443714,4
[39 54 57 37],0.20133192639723602,4
[39 54 57 37],0.201331926397236,4
[17 29 38],0.2013366229083258,3
[47  6  6],0.20133920623505802,3
[47  6  6],0.201339206235058,3
[26 63 23 49],0.2013444572191966,4
[53 25 49 51],0.20136115641055388,4
[60 17 23],0.20136151395652246,3
[51 52 42  5],0.20136901205530325,4
[18 62  6 38],0.2013698224548934,4
[63 38],0.20137299833763306,2
[53 16 35],0.2013883075630088,4
[49 33 18  7],0.20139620685395968,4
[56  3 58 40],0.20139856952784496,4
[26  1 54 49],0.2013986236951771,4
[63 18  8 39],0.2013992345812339,4
[23 43],0.20140082111337906,2
[21 47  4 17],0.20140242205148987,4
[18 23 38 10],0.2014091532148308,4
[ 7 33 11 38],0.20140944799000726,4
[ 7 33 11 38],0.20140944799000732,4
[32 14 51],0.2014108968593483,3
[18 44],0.20141652468483348,2
[23 42 59 27],0.20142055072101409,4
[57 47 29],0.20142268725371126,3
[19 18 57],0.20142660914053176,4
[14 44 13  3],0.2014289238239714,4
[61 34 20 21],0.20143597008531056,4
[55 35],0.20144254191460773,2
[44  7 26 46],0.20144594748177053,4
[57 56 51 11],0.2014466485988862,4
[34 56 29 52],0.20144729988287066,4
[27 34 53 21],0.2014504730517762,4
[56 31 17 26],0.20145228024238493,4
[17 47 62 33],0.20146016014327808,4
[16  1 11 37],0.2014651765441133,4
[42 14],0.2014725368736381,4
[42 14],0.2014725368736381,2
[27 22],0.20149553145028906,2
[35 24],0.2015002544522736,2
[48 12 30 56],0.2015048731102496,4
[33 42],0.20150523475361468,2
[28 33 36  7],0.20150951785705576,4
[59 50 46],0.20151227539153752,3
[28 32 43 26],0.20151852182799854,4
[30 26 37 44],0.20152558036333112,4
[60  5 47 10],0.2015264951210184,4
[12 60 17 57],0.2015313119535424,4
[32 56 54],0.2015366759408504,4
[25 12 30],0.20153678156406613,4
[58 50 37],0.2015387141474211,3
[57 47  8 32],0.20155735647275244,4
[27  5 47 54],0.20156250971360745,4
[24 49 18 42],0.2015677976419344,4
[51 39 61],0.20157491673665454,3
[31  6 15],0.2015752705274156,4
[45 38  5 62],0.2015772458826452,4
[19 15 54],0.20157976610624584,3
[17 10 34 42],0.20158175107828444,4
[24 19 11 41],0.20159053898924148,4
[34 14 54 59],0.20159234949980828,4
[58 62 14 10],0.20161112662093286,4
[52 47],0.20161232499893147,3
[52 47],0.20161232499893147,2
[53 53 43 39],0.2016330068263844,4
[41  8 45 26],0.2016331658696744,4
[41 11 49  2],0.20163415297139511,4
[56 15  8 11],0.2016350279945668,4
[38 40 25 52],0.20163557894683595,4
[ 7 39 27 42],0.2016360333064648,4
[17 12  6 48],0.20163761855167006,4
[24 48 29],0.2016412949034352,3
